"","value","est","lambda","type"
"471",0.113559608865102,"BestWSCE","0.3","MAE"
"472",0.125903259122971,"BestWSCE","0.3","MAE"
"473",0.12754464073226,"BestWSCE","0.3","MAE"
"474",0.172217957631871,"BestWSCE","0.3","MAE"
"475",0.16607600728459,"BestWSCE","0.3","MAE"
"476",0.12503326696431,"BestWSCE","0.3","MAE"
"477",0.143752823459554,"BestWSCE","0.3","MAE"
"478",0.130613795766405,"BestWSCE","0.3","MAE"
"479",0.149457513603432,"BestWSCE","0.3","MAE"
"480",0.111425330932369,"BestWSCE","0.3","MAE"
"481",0.151400876183162,"BestWSCE","0.4","MAE"
"482",0.169166932182941,"BestWSCE","0.4","MAE"
"483",0.216583078674137,"BestWSCE","0.4","MAE"
"484",0.156700585411035,"BestWSCE","0.4","MAE"
"485",0.138593654624854,"BestWSCE","0.4","MAE"
"486",0.152853864512067,"BestWSCE","0.4","MAE"
"487",0.144899175812854,"BestWSCE","0.4","MAE"
"488",0.191055204089902,"BestWSCE","0.4","MAE"
"489",0.138222764622751,"BestWSCE","0.4","MAE"
"490",0.183549468066975,"BestWSCE","0.4","MAE"
"491",0.204317694419458,"BestWSCE","0.5","MAE"
"492",0.193055626760536,"BestWSCE","0.5","MAE"
"493",0.175716868611458,"BestWSCE","0.5","MAE"
"494",0.189740317339791,"BestWSCE","0.5","MAE"
"495",0.17801425963281,"BestWSCE","0.5","MAE"
"496",0.210348667958943,"BestWSCE","0.5","MAE"
"497",0.201985407647961,"BestWSCE","0.5","MAE"
"498",0.22404894948689,"BestWSCE","0.5","MAE"
"499",0.217297685003961,"BestWSCE","0.5","MAE"
"500",0.253928853275042,"BestWSCE","0.5","MAE"
"501",0.243499358291806,"BestWSCE","0.6","MAE"
"502",0.317424400554883,"BestWSCE","0.6","MAE"
"503",0.302737345567622,"BestWSCE","0.6","MAE"
"504",0.266125089703491,"BestWSCE","0.6","MAE"
"505",0.245152215078654,"BestWSCE","0.6","MAE"
"506",0.217382540229275,"BestWSCE","0.6","MAE"
"507",0.208793086830088,"BestWSCE","0.6","MAE"
"508",0.228554689356316,"BestWSCE","0.6","MAE"
"509",0.213359522436829,"BestWSCE","0.6","MAE"
"510",0.27161418473112,"BestWSCE","0.6","MAE"
"511",0.281049162578718,"BestWSCE","0.7","MAE"
"512",0.310666799298399,"BestWSCE","0.7","MAE"
"513",0.309521638590171,"BestWSCE","0.7","MAE"
"514",0.333097521992388,"BestWSCE","0.7","MAE"
"515",0.298952857345832,"BestWSCE","0.7","MAE"
"516",0.26397384502201,"BestWSCE","0.7","MAE"
"517",0.29626539098144,"BestWSCE","0.7","MAE"
"518",0.266336399600162,"BestWSCE","0.7","MAE"
"519",0.285268215413055,"BestWSCE","0.7","MAE"
"520",0.302899322862813,"BestWSCE","0.7","MAE"
"521",0.324558219935194,"BestWSCE","0.8","MAE"
"522",0.320614410591349,"BestWSCE","0.8","MAE"
"523",0.323198587017996,"BestWSCE","0.8","MAE"
"524",0.341312646757877,"BestWSCE","0.8","MAE"
"525",0.332908997122728,"BestWSCE","0.8","MAE"
"526",0.307511599887882,"BestWSCE","0.8","MAE"
"527",0.310625476097569,"BestWSCE","0.8","MAE"
"528",0.293987305353692,"BestWSCE","0.8","MAE"
"529",0.358910771025084,"BestWSCE","0.8","MAE"
"530",0.328840306650934,"BestWSCE","0.8","MAE"
"531",0.349085853836906,"BestWSCE","0.9","MAE"
"532",0.376025187228058,"BestWSCE","0.9","MAE"
"533",0.391025269193285,"BestWSCE","0.9","MAE"
"534",0.547478088209255,"BestWSCE","0.9","MAE"
"535",0.399279735898315,"BestWSCE","0.9","MAE"
"536",0.376707603088457,"BestWSCE","0.9","MAE"
